date,recommended_dca,recommended_units
2010-11-12,1.3177952519140546,2.0
2010-11-15,1.3083877768071557,2.0
2010-11-16,1.2651043170071872,2.0
2010-11-17,1.2730840063729905,2.0
2010-11-18,1.3125346934632658,2.0
2010-11-19,1.3145933904071654,2.0
2010-11-22,1.337696339217335,2.0
2010-11-23,1.2955734958709788,2.0
2010-11-24,1.3460173236909732,2.0
2010-11-26,1.3403710583918484,2.0
2010-11-29,1.3279324949562195,2.0
2010-11-30,1.2942775502510848,2.0
2010-12-01,1.3491433648802234,2.0
2010-12-02,1.376455370736596,2.0
2010-12-03,1.3841269440567971,2.0
2010-12-06,1.3825063796922379,2.0
2010-12-07,1.3833508764067837,2.0
2010-12-08,1.396125463829937,2.0
2010-12-09,1.397092405679242,2.0
2010-12-10,1.4166466320728106,2.0
2010-12-13,1.4055596488889563,2.0
2010-12-14,1.4094834130951241,2.0
2010-12-15,1.3999100722778026,2.0
2010-12-16,1.4193821984668262,2.0
2010-12-17,1.422264466325066,2.0
2010-12-20,1.4248213957875064,2.0
2010-12-21,1.4404797190608711,2.0
2010-12-22,1.441497699380186,2.0
2010-12-23,1.434189330385713,2.0
2010-12-27,1.4345734052679864,2.0
2010-12-28,1.4304323942072334,2.0
2010-12-29,1.436110449149692,2.0
2010-12-30,1.428915652917355,2.0
2010-12-31,1.420170590451473,2.0
2011-01-03,1.4629386835253289,2.0
2011-01-04,1.4645610871583976,1.0
2011-01-05,1.4693208590501747,1.0
2011-01-06,1.496467321611234,1.0
2011-01-07,1.4997532577578374,1.0
2011-01-10,1.5154754461316133,1.0
2011-01-11,1.5210843063827189,1.0
2011-01-12,1.5495418363605828,1.0
2011-01-13,1.5493716744126824,1.0
2011-01-14,1.5915781935093571,1.0
2011-01-18,1.5853436975208752,1.0
2011-01-19,1.5485356759916655,2.0
2011-01-20,1.5110049970290027,2.0
2011-01-21,1.4936517991297096,2.0
2011-01-24,1.565563815439715,2.0
2011-01-25,1.5437242964092426,2.0
2011-01-26,1.5722489254625756,2.0
2011-01-27,1.6301495776026762,2.0
2011-01-28,1.542137085533589,2.0
2011-01-31,1.5538499925913936,2.0
2011-02-01,1.6288354284956665,2.0
2011-02-02,1.6472856668062577,2.0
2011-02-03,1.6484531609764614,2.0
2011-02-04,1.7134807978796351,2.0
2011-02-07,1.7016994736945692,2.0
2011-02-08,1.699071963189064,2.0
2011-02-09,1.6775453025991283,2.0
2011-02-10,1.6871379450882813,2.0
2011-02-11,1.7128658791183067,2.0
2011-02-14,1.7388928862024506,2.0
2011-02-15,1.705747636792665,2.0
2011-02-16,1.7416790512932483,2.0
2011-02-17,1.792833015363289,1.0
2011-02-18,1.7859480388242002,1.0
2011-02-22,1.7150330380491254,2.0
2011-02-23,1.6536440300683077,2.0
2011-02-24,1.7081282756739375,2.0
2011-02-25,1.7942194021835585,2.0
2011-02-28,1.7580404546277344,2.0
2011-03-01,1.6880632794668187,2.0
2011-03-02,1.736057869738466,2.0
2011-03-03,1.803209787892259,2.0
2011-03-04,1.7653410939942848,2.0
2011-03-07,1.667904824924974,2.0
2011-03-08,1.6738194200078076,2.0
2011-03-09,1.5743436006036644,2.0
2011-03-10,1.4949019344653607,2.0
2011-03-11,1.5214725575798833,2.0
2011-03-14,1.517332842983806,2.0
2011-03-15,1.4805935582877618,2.0
2011-03-16,1.4168760974984405,2.0
2011-03-17,1.4514193751184452,2.0
2011-03-18,1.4610626077510058,2.0
2011-03-21,1.5114278261011982,2.0
2011-03-22,1.4877917203404816,2.0
2011-03-23,1.5146659042843278,2.0
2011-03-24,1.5891008045092219,2.0
2011-03-25,1.580239980209416,2.0
2011-03-28,1.5852382752744678,2.0
2011-03-29,1.6142560903422958,2.0
2011-03-30,1.6177356861664933,2.0
2011-03-31,1.5902887506258294,2.0
2011-04-01,1.5531889678153135,2.0
2011-04-04,1.5485126915769583,1.0
2011-04-05,1.5426463700234994,1.0
2011-04-06,1.5465253042709337,1.0
2011-04-07,1.5464030654967353,1.0
2011-04-08,1.5386825509690816,1.0
2011-04-11,1.534039278193091,1.0
2011-04-12,1.5239511987773144,1.0
2011-04-13,1.5360685725810261,1.0
2011-04-14,1.5332723997189186,1.0
2011-04-15,1.5299678828126497,1.0
2011-04-18,1.5201351861741885,2.0
2011-04-19,1.5384089612835603,2.0
2011-04-20,1.6066564188545012,2.0
2011-04-21,1.6338311581213878,2.0
2011-04-25,1.6419156350531152,2.0
2011-04-26,1.6607358768544764,2.0
2011-04-27,1.6837037254542477,2.0
2011-04-28,1.6820143154212976,2.0
2011-04-29,1.6765796102247905,2.0
2011-05-02,1.670532351656399,2.0
2011-05-03,1.6538095958367363,2.0
2011-05-04,1.6473558184786896,2.0
2011-05-05,1.6308827806347297,2.0
2011-05-06,1.64032555330796,2.0
2011-05-09,1.6521879257083922,2.0
2011-05-10,1.6804601431941355,2.0
2011-05-11,1.6562912805255132,2.0
2011-05-12,1.6757670887663898,2.0
2011-05-13,1.636192705356072,2.0
2011-05-16,1.579471424160813,2.0
2011-05-17,1.5880790838372203,2.0
2011-05-18,1.613831522351667,2.0
2011-05-19,1.623089978506945,2.0
2011-05-20,1.599214106315772,2.0
2011-05-23,1.552960627717516,2.0
2011-05-24,1.5334523719773112,2.0
2011-05-25,1.544852242575169,2.0
2011-05-26,1.564163441856465,2.0
2011-05-27,1.5797170068584785,2.0
2011-05-31,1.6303962093559967,2.0
2011-06-01,1.5609498343096229,2.0
2011-06-02,1.5669839604111162,2.0
2011-06-03,1.5195556107907997,2.0
2011-06-06,1.4950835024679414,2.0
2011-06-07,1.4893023838468873,2.0
2011-06-08,1.4679281135255613,2.0
2011-06-09,1.469527553915407,1.0
2011-06-10,1.4470328807792876,1.0
2011-06-13,1.4473659232701586,1.0
2011-06-14,1.46530313740791,1.0
2011-06-15,1.438616637411476,2.0
2011-06-16,1.4252325720274772,2.0
2011-06-17,1.4181701276773262,2.0
2011-06-20,1.4306964872780252,2.0
2011-06-21,1.494282563546544,2.0
2011-06-22,1.471847413355447,2.0
2011-06-23,1.499003719581083,2.0
2011-06-24,1.4463722696379167,2.0
2011-06-27,1.4932279590230402,2.0
2011-06-28,1.5378971955281577,2.0
2011-06-29,1.5507388431986078,2.0
2011-06-30,1.5900192777189701,2.0
2011-07-01,1.639134106612469,1.0
2011-07-05,1.6470078918837185,1.0
2011-07-06,1.6528580394103272,1.0
2011-07-07,1.6751563402103382,1.0
2011-07-08,1.670532969299583,1.0
2011-07-11,1.64067756123649,2.0
2011-07-12,1.614011201152494,2.0
2011-07-13,1.6283526687172378,2.0
2011-07-14,1.591001445771007,2.0
2011-07-15,1.633182349622128,2.0
2011-07-18,1.615226404348243,2.0
2011-07-19,1.6911620802816816,2.0
2011-07-20,1.6753824373597994,2.0
2011-07-21,1.6980330964541608,2.0
2011-07-22,1.7331578086253088,2.0
2011-07-25,1.726352916716922,2.0
2011-07-26,1.732676031677102,2.0
2011-07-27,1.6450491772808333,2.0
2011-07-28,1.650898791473576,2.0
2011-07-29,1.6402364213701408,2.0
2011-08-01,1.625464186101956,2.0
2011-08-02,1.5432079893736699,2.0
2011-08-03,1.5698876597267861,2.0
2011-08-04,1.4274491766755462,2.0
2011-08-05,1.4064625595072713,2.0
2011-08-08,1.3331566420191328,1.0
2011-08-09,1.3940185701572358,1.0
2011-08-10,1.339212952367546,2.0
2011-08-11,1.4538182989309483,2.0
2011-08-12,1.478475616152906,2.0
2011-08-15,1.5209984723522585,1.0
2011-08-16,1.5079686318963446,1.0
2011-08-17,1.4998143935142811,1.0
2011-08-18,1.427315376404043,2.0
2011-08-19,1.3739747307039265,2.0
2011-08-22,1.3821957743347748,2.0
2011-08-23,1.4962471852671608,2.0
2011-08-24,1.519765922654375,2.0
2011-08-25,1.4710888090026444,2.0
2011-08-26,1.5419405024747626,2.0
2011-08-29,1.6294262809353046,1.0
2011-08-30,1.6404788425558754,1.0
2011-08-31,1.643664235581528,1.0
2011-09-01,1.628200925971127,1.0
2011-09-02,1.5902068260683861,2.0
2011-09-06,1.5900374525872503,2.0
2011-09-07,1.6701822980351864,2.0
2011-09-08,1.6547607765319778,2.0
2011-09-09,1.582127449997684,2.0
2011-09-12,1.6216839426063687,2.0
2011-09-13,1.663629042445613,2.0
2011-09-14,1.7115394183902197,2.0
2011-09-15,1.763380530101336,2.0
2011-09-16,1.7941002054095818,2.0
2011-09-19,1.7971446615776852,2.0
2011-09-20,1.7801686818749736,2.0
2011-09-21,1.7198135694774646,2.0
2011-09-22,1.6082577905037483,2.0
2011-09-23,1.6416878007496316,2.0
2011-09-26,1.678812147001354,2.0
2011-09-27,1.7130422559425877,2.0
2011-09-28,1.659245432232076,2.0
2011-09-29,1.6264710403235085,2.0
2011-09-30,1.542177562669793,2.0
2011-10-03,1.4615972779039992,2.0
2011-10-04,1.5208873471807134,2.0
2011-10-05,1.5979667599734186,2.0
2011-10-06,1.6527044767326315,2.0
2011-10-07,1.6299859319772239,2.0
2011-10-10,1.7414823868131286,2.0
2011-10-11,1.7662763185833545,2.0
2011-10-12,1.785190575982428,2.0
2011-10-13,1.817140325535113,1.0
2011-10-14,1.8505013678583633,1.0
2011-10-17,1.8219481260541863,1.0
2011-10-18,1.8439756601896826,1.0
2011-10-19,1.8085366724217056,2.0
2011-10-20,1.793228779244133,2.0
2011-10-21,1.8357508974417176,2.0
2011-10-24,1.9122188232340909,2.0
2011-10-25,1.8399428745877016,2.0
2011-10-26,1.8350942835088315,2.0
2011-10-27,1.9336853796317546,2.0
2011-10-28,1.9379470575699713,2.0
2011-10-31,1.873923993794053,2.0
2011-11-01,1.7771842819346677,2.0
2011-11-02,1.8063727553616706,2.0
2011-11-03,1.8796671332686192,2.0
2011-11-04,1.8602504081504265,2.0
2011-11-07,1.8878341199728745,2.0
2011-11-08,1.9297916157878754,2.0
2011-11-09,1.7967191530989501,2.0
2011-11-10,1.7917823237537591,2.0
2011-11-11,1.8588312431909524,2.0
2011-11-14,1.8377940843778453,2.0
2011-11-15,1.8771827918973039,2.0
2011-11-16,1.8154956173249313,2.0
2011-11-17,1.7322596000905455,2.0
2011-11-18,1.7045619823474691,2.0
2011-11-21,1.638551466932105,2.0
2011-11-22,1.6480529501496315,2.0
2011-11-23,1.5750223352440547,2.0
2011-11-25,1.5512192039891666,2.0
2011-11-28,1.6580096169790108,2.0
2011-11-29,1.6380400623470768,2.0
2011-11-30,1.757895589222427,2.0
2011-12-01,1.783020899226444,2.0
2011-12-02,1.7717100919516782,2.0
2011-12-05,1.8104184935830678,2.0
2011-12-06,1.8011756518726847,2.0
2011-12-07,1.802996629450445,2.0
2011-12-08,1.7417878613165942,2.0
2011-12-09,1.796849184412827,2.0
2011-12-12,1.7575433869292827,2.0
2011-12-13,1.7179632349612908,2.0
2011-12-14,1.6646825727995815,2.0
2011-12-15,1.6560614491710275,2.0
2011-12-16,1.6698930512283552,2.0
2011-12-19,1.6390744084857662,2.0
2011-12-20,1.7360566812481066,2.0
2011-12-21,1.687869979530894,2.0
2011-12-22,1.7153138564820374,2.0
2011-12-23,1.7449250198376407,2.0
2011-12-27,1.7538668323030047,2.0
2011-12-28,1.7163326982369105,2.0
2011-12-29,1.738625275052537,2.0
2011-12-30,1.7291586058529382,2.0
2012-01-03,1.7947738109484497,2.0
2012-01-04,1.8090925380102387,2.0
2012-01-05,1.8387799247855043,2.0
2012-01-06,1.8514469390868935,2.0
2012-01-09,1.8411183149535983,2.0
2012-01-10,1.8662757353047779,2.0
2012-01-11,1.8749303027644042,2.0
2012-01-12,1.8897597608606451,2.0
2012-01-13,1.8753124806197359,2.0
2012-01-17,1.908880001797019,2.0
2012-01-18,1.9594343572473618,2.0
2012-01-19,1.9855832232623807,2.0
2012-01-20,1.9797219679555345,2.0
2012-01-23,1.9795637019352423,2.0
2012-01-24,1.9722651646470284,2.0
2012-01-25,2.0224957554251524,2.0
2012-01-26,2.0082072401798112,2.0
2012-01-27,2.021442628910537,2.0
2012-01-30,2.0236407788359254,2.0
2012-01-31,2.0283512501235976,2.0
2012-02-01,2.0615865839335417,2.0
2012-02-02,2.0757409027660634,1.0
2012-02-03,2.1032537324151157,1.0
2012-02-06,2.102573719528325,1.0
2012-02-07,2.1055959985014607,1.0
2012-02-08,2.117276408234878,1.0
2012-02-09,2.1329290082999934,1.0
2012-02-10,2.1177228284414813,1.0
2012-02-13,2.136727853758854,1.0
2012-02-14,2.1429516845462797,1.0
2012-02-15,2.127007375266844,1.0
2012-02-16,2.1566454283793433,1.0
2012-02-17,2.1505315772951614,1.0
2012-02-21,2.156608439913801,1.0
2012-02-22,2.1471125062984817,1.0
2012-02-23,2.160684123118483,1.0
2012-02-24,2.167709646799662,1.0
2012-02-27,2.171199422072485,1.0
2012-02-28,2.1928505189592378,1.0
2012-02-29,2.1832442170108513,1.0
2012-03-01,2.2009427837105355,1.0
2012-03-02,2.1987303909828806,1.0
2012-03-05,2.175873925071878,1.0
2012-03-06,2.15507530403129,2.0
2012-03-07,2.187682338276053,2.0
2012-03-08,2.233939685051302,2.0
2012-03-09,2.2519393371721677,2.0
2012-03-12,2.2543410994690762,2.0
2012-03-13,2.339003271823786,2.0
2012-03-14,2.3564646990222666,2.0
2012-03-15,2.3684769488008084,2.0
2012-03-16,2.3650339182456985,2.0
2012-03-19,2.399355363237002,2.0
2012-03-20,2.4081131125619035,2.0
2012-03-21,2.407568008167941,2.0
2012-03-22,2.3978674320257043,2.0
2012-03-23,2.3956779078123365,2.0
2012-03-26,2.479088798112273,1.0
2012-03-27,2.482252998711645,1.0
2012-03-28,2.4725795001231234,1.0
2012-03-29,2.4641164771554798,1.0
2012-03-30,2.4583899897593002,1.0
2012-04-02,2.483389722834067,1.0
2012-04-03,2.483458033002569,1.0
2012-04-04,2.4496870047836024,1.0
2012-04-05,2.4646002773023787,1.0
2012-04-09,2.445704411412623,1.0
2012-04-10,2.406348214031974,2.0
2012-04-11,2.4295581521520133,2.0
2012-04-12,2.483879498724879,2.0
2012-04-13,2.4089887242668175,2.0
2012-04-16,2.358417827131483,2.0
2012-04-17,2.4510994409486884,2.0
2012-04-18,2.439160465227345,2.0
2012-04-19,2.386585630023275,2.0
2012-04-20,2.369441117689762,2.0
2012-04-23,2.329682194348017,2.0
2012-04-24,2.302264137437712,2.0
2012-04-25,2.4241769714706534,2.0
2012-04-26,2.453085325506674,2.0
2012-04-27,2.4811112157047224,2.0
2012-04-30,2.4467340303195275,2.0
2012-05-01,2.455996609481373,2.0
2012-05-02,2.4668034800079615,2.0
2012-05-03,2.4157221184830324,2.0
2012-05-04,2.297551992287392,2.0
2012-05-07,2.2997590582866314,2.0
2012-05-08,2.282842269901153,2.0
2012-05-09,2.274423902485083,2.0
2012-05-10,2.258888575869281,2.0
2012-05-11,2.257406734794978,2.0
2012-05-14,2.2158238780323654,2.0
2012-05-15,2.2029324223629416,2.0
2012-05-16,2.1710567251107675,2.0
2012-05-17,2.081997004213562,2.0
2012-05-18,2.0262788943753205,2.0
2012-05-21,2.13989818621098,2.0
2012-05-22,2.1347003016028556,2.0
2012-05-23,2.1426584919980134,2.0
2012-05-24,2.116992357102891,2.0
2012-05-25,2.1090004720570255,2.0
2012-05-29,2.161358810948161,2.0
2012-05-30,2.126363718249234,2.0
2012-05-31,2.106112635218289,2.0
2012-06-01,1.9957340909100272,2.0
2012-06-04,2.0242718934440718,2.0
2012-06-05,2.042849414845054,2.0
2012-06-06,2.1359427855144837,2.0
2012-06-07,2.1199907349711467,2.0
2012-06-08,2.1615605432491423,2.0
2012-06-11,2.0926336654992133,2.0
2012-06-12,2.136667107894027,2.0
2012-06-13,2.108734346634562,2.0
2012-06-14,2.1244935251290715,2.0
2012-06-15,2.1768238145216117,2.0
2012-06-18,2.2142386147948723,2.0
2012-06-19,2.262800945998829,2.0
2012-06-20,2.26817245328904,2.0
2012-06-21,2.1549038760125074,2.0
2012-06-22,2.199598939762406,2.0
2012-06-25,2.112626566912422,2.0
2012-06-26,2.1398521068670533,2.0
2012-06-27,2.1659880162058127,2.0
2012-06-28,2.114032979145859,2.0
2012-06-29,2.251719423924329,2.0
2012-07-02,2.263729228890063,2.0
2012-07-03,2.2996618841826635,2.0
2012-07-05,2.305009277120461,2.0
2012-07-06,2.244468487875645,2.0
2012-07-09,2.239354096983096,2.0
2012-07-10,2.1935771898138534,2.0
2012-07-11,2.1734901474537365,2.0
2012-07-12,2.1316007982910556,2.0
2012-07-13,2.193358534275238,2.0
2012-07-16,2.182396277549283,2.0
2012-07-17,2.2046838264573343,2.0
2012-07-18,2.264517821698284,2.0
2012-07-19,2.313683085279709,2.0
2012-07-20,2.254356062209319,2.0
2012-07-23,2.1987509315184774,2.0
2012-07-24,2.165261423869306,2.0
2012-07-25,2.133048576674833,2.0
2012-07-26,2.1886933213460726,2.0
2012-07-27,2.2991950880864738,2.0
2012-07-30,2.28995475627233,2.0
2012-07-31,2.290849209934529,2.0
2012-08-01,2.2759185517184437,2.0
2012-08-02,2.2600380266137194,2.0
2012-08-03,2.3457323827801244,2.0
2012-08-06,2.3808722610205706,2.0
2012-08-07,2.420148959754701,2.0
2012-08-08,2.417531297905412,2.0
2012-08-09,2.431203802998387,2.0
2012-08-10,2.4378772325391047,2.0
2012-08-13,2.4477278879725612,2.0
2012-08-14,2.4500399622188977,2.0
2012-08-15,2.461600782451912,2.0
2012-08-16,2.5204157557251072,2.0
2012-08-17,2.543498744068356,2.0
2012-08-20,2.5500238326820197,2.0
2012-08-21,2.5304754516177286,2.0
2012-08-22,2.548677150053731,2.0
2012-08-23,2.5109827949659076,2.0
2012-08-24,2.5406804772236136,2.0
2012-08-27,2.5489140988297354,2.0
2012-08-28,2.548631337220126,2.0
2012-08-29,2.549197402548117,2.0
2012-08-30,2.497330637013959,2.0
2012-08-31,2.5328458994751437,2.0
2012-09-04,2.5257333340165324,2.0
2012-09-05,2.518044887077765,2.0
2012-09-06,2.6290069875109214,2.0
2012-09-07,2.621462907121423,2.0
2012-09-10,2.557120059586942,2.0
2012-09-11,2.549755055452831,2.0
2012-09-12,2.564506879626997,2.0
2012-09-13,2.632689347166947,2.0
2012-09-14,2.677657460747773,2.0
2012-09-17,2.6809810881501597,2.0
2012-09-18,2.6843029891582577,2.0
2012-09-19,2.69619758391211,2.0
2012-09-20,2.6920583180413193,2.0
2012-09-21,2.6920583180413193,2.0
2012-09-24,2.6589102525208914,2.0
2012-09-25,2.587749045052996,2.0
2012-09-26,2.542371677061922,2.0
2012-09-27,2.61432291610907,2.0
2012-09-28,2.5725248018954767,2.0
2012-10-01,2.5651692919525506,2.0
2012-10-02,2.576216867367197,2.0
2012-10-03,2.608717685979244,2.0
2012-10-04,2.628940517500547,2.0
2012-10-05,2.5987226626432265,2.0
2012-10-08,2.5528499783535747,2.0
2012-10-09,2.465385068965264,2.0
2012-10-10,2.445434528042236,2.0
2012-10-11,2.430920867132235,2.0
2012-10-12,2.43063006053831,2.0
2012-10-15,2.462949472351951,2.0
2012-10-16,2.5344021528454066,2.0
2012-10-17,2.5292675688131694,2.0
2012-10-18,2.471587750144594,2.0
2012-10-19,2.3525508208545047,2.0
2012-10-22,2.3771548600569274,2.0
2012-10-23,2.3302645262754984,2.0
2012-10-24,2.3147767852410066,2.0
2012-10-25,2.3147767852410066,2.0
2012-10-26,2.330916618224707,2.0
2012-10-31,2.30083169488967,2.0
2012-11-01,2.3658927511147985,2.0
2012-11-02,2.308219177842619,2.0
2012-11-05,2.345955432676239,2.0
2012-11-06,2.3554646043142573,2.0
2012-11-07,2.242789744404446,2.0
2012-11-08,2.172836715719819,2.0
2012-11-09,2.188603473680492,2.0
2012-11-12,2.1907590677982505,2.0
2012-11-13,2.1590494654104044,2.0
2012-11-14,2.1075652538255736,2.0
2012-11-15,2.095005082239481,2.0
2012-11-16,2.1107532821178783,2.0
2012-11-19,2.2120914577895197,2.0
2012-11-20,2.212401030126588,2.0
2012-11-21,2.222826744920746,2.0
2012-11-23,2.290755513201587,2.0
2012-11-26,2.310354595293317,2.0
2012-11-27,2.292939030557795,2.0
2012-11-28,2.333928885482668,2.0
2012-11-29,2.360817932851803,2.0
2012-11-30,2.3551733695892487,2.0
2012-12-03,2.3474417024905683,2.0
2012-12-04,2.337310955836657,2.0
2012-12-05,2.289242116060174,2.0
2012-12-06,2.3173042008226723,2.0
2012-12-07,2.29091109384981,2.0
2012-12-10,2.3044837592597047,2.0
2012-12-11,2.363735903262337,2.0
2012-12-12,2.353041987547156,2.0
2012-12-13,2.317612667220841,2.0
2012-12-14,2.2738117735658374,2.0
2012-12-17,2.332884727730616,2.0
2012-12-18,2.404978666292388,2.0
2012-12-19,2.381989378167069,2.0
2012-12-20,2.3831723772073614,2.0
2012-12-21,2.3337286724866266,2.0
2012-12-24,2.320559490898842,2.0
2012-12-26,2.283947804193801,2.0
2012-12-27,2.275475805077633,2.0
2012-12-28,2.231527924016346,2.0
2012-12-31,2.3285648354305093,2.0
2013-01-02,2.473395617375224,2.0
2013-01-03,2.449508796491022,2.0
2013-01-04,2.4334076431000757,2.0
2013-01-07,2.4351696293649425,2.0
2013-01-08,2.425771946945836,2.0
2013-01-09,2.442248882004785,2.0
2013-01-10,2.470981734539563,2.0
2013-01-11,2.477101895853366,2.0
2013-01-14,2.455848086256323,2.0
2013-01-15,2.4315776462966032,2.0
2013-01-16,2.4498003814579636,2.0
2013-01-17,2.474979123065871,2.0
2013-01-18,2.4656584280883957,2.0
2013-01-22,2.4723716456516236,2.0
2013-01-23,2.499185482835099,2.0
2013-01-24,2.4327966561695837,2.0
2013-01-25,2.4568961470386252,2.0
2013-01-28,2.468596095425826,2.0
2013-01-29,2.468596095425826,2.0
2013-01-30,2.4595513165754497,2.0
2013-01-31,2.4490273626702725,2.0
2013-02-01,2.502638072621293,2.0
2013-02-04,2.4663980615634316,1.0
2013-02-05,2.505208924328678,1.0
2013-02-06,2.5097349513816662,1.0
2013-02-07,2.4988154082031095,1.0
2013-02-08,2.531146322498166,1.0
2013-02-11,2.534881895841739,1.0
2013-02-12,2.540238055357713,1.0
2013-02-13,2.5469611567973995,1.0
2013-02-14,2.5711787482642134,1.0
2013-02-15,2.5546529600580157,1.0
2013-02-19,2.5853856031205797,1.0
2013-02-20,2.5275891889530335,2.0
2013-02-21,2.435564961603537,2.0
2013-02-22,2.5370157558581736,2.0
2013-02-25,2.440368469058003,2.0
2013-02-26,2.481054416484431,2.0
2013-02-27,2.555116068171845,2.0
2013-02-28,2.5986371444059264,2.0
2013-03-01,2.5373782714102173,2.0
2013-03-04,2.5303319653824574,2.0
2013-03-05,2.62629512183765,2.0
2013-03-06,2.634148057094816,2.0
2013-03-07,2.6567513994706813,2.0
2013-03-08,2.6608851272602667,2.0
2013-03-11,2.6691470679107447,2.0
2013-03-12,2.695723696182097,2.0
2013-03-13,2.7116867983668587,2.0
2013-03-14,2.7366918521944275,2.0
2013-03-15,2.647982996338218,2.0
2013-03-18,2.576631058071576,2.0
2013-03-19,2.556561688462806,2.0
2013-03-20,2.6235731617638516,2.0
2013-03-21,2.540749249191637,2.0
2013-03-22,2.593900327942626,2.0
2013-03-25,2.585053212412301,2.0
2013-03-26,2.6326261068637384,2.0
2013-03-27,2.640023324866151,2.0
2013-03-28,2.671872486154069,2.0
2013-04-01,2.5713844927715503,2.0
2013-04-02,2.5222454941531964,2.0
2013-04-03,2.4211088477903755,2.0
2013-04-04,2.482893860531906,2.0
2013-04-05,2.4590542122450096,2.0
2013-04-08,2.519416967685059,2.0
2013-04-09,2.5653376940457733,2.0
2013-04-10,2.6751292516301635,2.0
2013-04-11,2.657660215294203,2.0
2013-04-12,2.631366541296649,2.0
2013-04-15,2.5061957779837316,2.0
2013-04-16,2.6065183732392345,2.0
2013-04-17,2.4353177458424415,2.0
2013-04-18,2.3913198320829707,2.0
2013-04-19,2.429381651540103,2.0
2013-04-22,2.4787678450908883,2.0
2013-04-23,2.5851961497812024,2.0
2013-04-24,2.647201804033835,2.0
2013-04-25,2.6987384589607957,2.0
2013-04-26,2.6495297943177745,2.0
2013-04-29,2.7098758668969647,2.0
2013-04-30,2.7635915714842643,2.0
2013-05-01,2.711756688771498,2.0
2013-05-02,2.7444810828672663,1.0
2013-05-03,2.776442190502121,1.0
2013-05-06,2.78837614679072,1.0
2013-05-07,2.786115874967062,1.0
2013-05-08,2.8006319325310725,1.0
2013-05-09,2.7973358847202414,1.0
2013-05-10,2.813189350278273,1.0
2013-05-13,2.8168478007197058,1.0
2013-05-14,2.830660100605093,1.0
2013-05-15,2.837628581876593,1.0
2013-05-16,2.8341605606078764,1.0
2013-05-17,2.86080756146924,1.0
2013-05-20,2.8565104084694153,1.0
2013-05-21,2.860060103269264,1.0
2013-05-22,2.836794648594408,1.0
2013-05-23,2.8265113594705666,1.0
2013-05-24,2.825992866427112,1.0
2013-05-28,2.845423848730961,1.0
2013-05-29,2.831110286299926,1.0
2013-05-30,2.846473413606314,1.0
2013-05-31,2.8193974445246317,1.0
2013-06-03,2.8248665661902392,1.0
2013-06-04,2.810727563109378,2.0
2013-06-05,2.73891885052619,2.0
2013-06-06,2.7612249959093584,2.0
2013-06-07,2.838191771114177,2.0
2013-06-10,2.8389731837479446,2.0
2013-06-11,2.7841816949802003,2.0
2013-06-12,2.7198859923266903,2.0
2013-06-13,2.7849507314641953,2.0
2013-06-14,2.7522667007144377,2.0
2013-06-17,2.8031756593463495,2.0
2013-06-18,2.847320120640019,2.0
2013-06-19,2.787610226481475,2.0
2013-06-20,2.6505570294901766,2.0
2013-06-21,2.6256636635139827,2.0
2013-06-24,2.5715665471836213,2.0
2013-06-25,2.608105967238392,2.0
2013-06-26,2.6555782479367664,2.0
2013-06-27,2.675318023696384,2.0
2013-06-28,2.6801675967903296,2.0
2013-07-01,2.7183911003247347,2.0
2013-07-02,2.7207260911340794,1.0
2013-07-03,2.7350995230475874,1.0
2013-07-05,2.7706595830325456,1.0
2013-07-08,2.7157491454875973,2.0
2013-07-09,2.771606450436712,2.0
2013-07-10,2.835029742852063,2.0
2013-07-11,2.9554988984512276,2.0
2013-07-12,2.9892302712915932,2.0
2013-07-15,2.988857201829375,2.0
2013-07-16,3.0052561441593544,2.0
2013-07-17,3.01046128598172,2.0
2013-07-18,2.960693976514082,2.0
2013-07-19,2.9487103420841976,2.0
2013-07-22,2.934449021465612,2.0
2013-07-23,2.913005375334855,2.0
2013-07-24,2.806521717132844,2.0
2013-07-25,2.8400084710814477,2.0
2013-07-26,2.7887319151132672,2.0
2013-07-29,2.758223970634697,2.0
2013-07-30,2.8195817705786124,2.0
2013-07-31,2.846473680548409,2.0
2013-08-01,2.949327857876176,2.0
2013-08-02,2.912122939300057,2.0
2013-08-05,2.9030456380499,2.0
2013-08-06,2.863649469988718,2.0
2013-08-07,2.804145688026098,2.0
2013-08-08,2.809928010911776,2.0
2013-08-09,2.7821990280157873,2.0
2013-08-12,2.802712397702851,2.0
2013-08-13,2.8651877355155833,2.0
2013-08-14,2.7801147280314638,2.0
2013-08-15,2.6530427648840824,2.0
2013-08-16,2.670506398966692,2.0
2013-08-19,2.6345033335404833,2.0
2013-08-20,2.669558949309951,2.0
2013-08-21,2.630379351307021,2.0
2013-08-22,2.6897887303164016,2.0
2013-08-23,2.690971617699581,2.0
2013-08-26,2.6787502042524136,2.0
2013-08-27,2.545573126382481,2.0
2013-08-28,2.5565546926127953,1.0
2013-08-29,2.5891030786581553,1.0
2013-08-30,2.565434622595921,1.0
2013-09-03,2.5864111138152373,1.0
2013-09-04,2.614540100999665,1.0
2013-09-05,2.618352939620393,1.0
2013-09-06,2.6215211205487514,1.0
2013-09-09,2.6522810735788362,1.0
2013-09-10,2.665665891580342,1.0
2013-09-11,2.6611809767671377,1.0
2013-09-12,2.657191659649734,1.0
2013-09-13,2.660064382208251,1.0
