date,equity,held,exposure,regime,base_target
2010-11-26,1.0,CASH,0.0,WARMUP,TQQQ
2010-11-29,1.0,CASH,0.0,WARMUP,TQQQ
2010-11-30,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-01,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-02,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-03,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-06,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-07,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-08,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-09,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-10,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-13,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-14,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-15,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-16,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-17,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-20,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-21,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-22,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-23,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-27,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-28,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-29,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-30,1.0,CASH,0.0,WARMUP,TQQQ
2010-12-31,1.0,CASH,0.0,WARMUP,TQQQ
2011-01-03,1.0,CASH,0.0,WARMUP,SOXL
2011-01-04,1.0,CASH,0.0,WARMUP,SOXL
2011-01-05,1.0,CASH,0.0,WARMUP,SOXL
2011-01-06,1.0,CASH,0.0,WARMUP,SOXL
2011-01-07,1.0,CASH,0.0,WARMUP,SOXL
2011-01-10,1.0,CASH,0.0,WARMUP,SOXL
2011-01-11,1.0,CASH,0.0,WARMUP,SOXL
2011-01-12,1.0,CASH,0.0,WARMUP,SOXL
2011-01-13,1.0,CASH,0.0,WARMUP,SOXL
2011-01-14,1.0,CASH,0.0,WARMUP,SOXL
2011-01-18,1.0,CASH,0.0,WARMUP,SOXL
2011-01-19,1.0,CASH,0.0,WARMUP,SOXL
2011-01-20,1.0,CASH,0.0,WARMUP,SOXL
2011-01-21,1.0,CASH,0.0,WARMUP,SOXL
2011-01-24,1.0,CASH,0.0,WARMUP,SOXL
2011-01-25,1.0,CASH,0.0,WARMUP,SOXL
2011-01-26,1.0,CASH,0.0,WARMUP,SOXL
2011-01-27,1.0,CASH,0.0,WARMUP,SOXL
2011-01-28,1.0,CASH,0.0,WARMUP,SOXL
2011-01-31,1.0,CASH,0.0,WARMUP,SOXL
2011-02-01,1.0,CASH,0.0,WARMUP,SOXL
2011-02-02,1.0,CASH,0.0,WARMUP,SOXL
2011-02-03,1.0,CASH,0.0,WARMUP,SOXL
2011-02-04,1.0,CASH,0.0,WARMUP,SOXL
2011-02-07,1.0,CASH,0.0,WARMUP,SOXL
2011-02-08,1.0,CASH,0.0,WARMUP,SOXL
2011-02-09,1.0,CASH,0.0,WARMUP,SOXL
2011-02-10,1.0,CASH,0.0,WARMUP,SOXL
2011-02-11,1.0,CASH,0.0,WARMUP,SOXL
2011-02-14,1.0,CASH,0.0,WARMUP,SOXL
2011-02-15,1.0,CASH,0.0,WARMUP,SOXL
2011-02-16,1.0,CASH,0.0,WARMUP,SOXL
2011-02-17,1.0,CASH,0.0,WARMUP,SOXL
2011-02-18,1.0,CASH,0.0,WARMUP,SOXL
2011-02-22,1.0,CASH,0.0,WARMUP,SOXL
2011-02-23,1.0,CASH,0.0,WARMUP,SOXL
2011-02-24,1.0,CASH,0.0,WARMUP,SOXL
2011-02-25,1.0,CASH,0.0,WARMUP,SOXL
2011-02-28,1.0,CASH,0.0,WARMUP,SOXL
2011-03-01,1.0,CASH,0.0,WARMUP,SOXL
2011-03-02,1.0,CASH,0.0,WARMUP,SOXL
2011-03-03,1.0,CASH,0.0,WARMUP,SOXL
2011-03-04,1.0,CASH,0.0,WARMUP,SOXL
2011-03-07,1.0,CASH,0.0,WARMUP,SOXL
2011-03-08,1.0,CASH,0.0,WARMUP,SOXL
2011-03-09,1.0,CASH,0.0,WARMUP,SOXL
2011-03-10,1.0,CASH,0.0,WARMUP,SOXL
2011-03-11,1.0,CASH,0.0,WARMUP,SOXL
2011-03-14,1.0,CASH,0.0,WARMUP,SOXL
2011-03-15,1.0,CASH,0.0,WARMUP,SOXL
2011-03-16,1.0,CASH,0.0,WARMUP,SOXL
2011-03-17,1.0,CASH,0.0,WARMUP,SOXL
2011-03-18,1.0,CASH,0.0,WARMUP,SOXL
2011-03-21,1.0,CASH,0.0,WARMUP,SOXL
2011-03-22,1.0,CASH,0.0,WARMUP,SOXL
2011-03-23,1.0,CASH,0.0,WARMUP,SOXL
2011-03-24,1.0,CASH,0.0,WARMUP,SOXL
2011-03-25,1.0,CASH,0.0,WARMUP,SOXL
2011-03-28,1.0,CASH,0.0,WARMUP,SOXL
2011-03-29,1.0,CASH,0.0,WARMUP,SOXL
2011-03-30,1.0,CASH,0.0,WARMUP,SOXL
2011-03-31,1.0,CASH,0.0,WARMUP,SOXL
2011-04-01,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-04,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-05,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-06,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-07,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-08,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-11,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-12,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-13,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-14,1.0,CASH,0.0,WARMUP,TQQQ
2011-04-15,0.9935343106183568,TQQQ,1.0,RISK_ON,TQQQ
2011-04-18,0.9743789135062451,TQQQ,1.0,RISK_ON,TQQQ
2011-04-19,0.9919483536252486,TQQQ,1.0,RISK_ON,TQQQ
2011-04-20,1.057956128427123,TQQQ,1.0,RISK_ON,TQQQ
2011-04-21,1.0847976609644123,TQQQ,1.0,RISK_ON,TQQQ
2011-04-25,1.0928490875049919,TQQQ,1.0,RISK_ON,TQQQ
2011-04-26,1.1116390469455872,TQQQ,1.0,RISK_ON,TQQQ
2011-04-27,1.134699724840895,TQQQ,1.0,RISK_ON,TQQQ
2011-04-28,1.1329921995508054,TQQQ,1.0,RISK_ON,TQQQ
2011-04-29,1.1275009617745013,TQQQ,1.0,RISK_ON,TQQQ
2011-05-02,1.1214009298985463,TQQQ,1.0,RISK_ON,TQQQ
2011-05-03,1.1045622185664612,TQQQ,1.0,RISK_ON,TQQQ
2011-05-04,1.0980968955751043,TQQQ,1.0,RISK_ON,TQQQ
2011-05-05,1.0816256737001386,TQQQ,1.0,RISK_ON,TQQQ
2011-05-06,1.0910196275276347,TQQQ,1.0,RISK_ON,TQQQ
2011-05-09,1.1028544001641425,TQQQ,1.0,RISK_ON,TQQQ
2011-05-10,1.1311626662953909,TQQQ,1.0,RISK_ON,TQQQ
2011-05-11,1.1067593878351094,TQQQ,1.0,RISK_ON,TQQQ
2011-05-12,1.1262805157309665,TQQQ,1.0,RISK_ON,TQQQ
2011-05-13,1.0863836179575204,TQQQ,1.0,RISK_ON,TQQQ
2011-05-16,1.0298917316704097,TQQQ,1.0,RISK_ON,TQQQ
2011-05-17,1.038311014058395,TQQQ,1.0,RISK_ON,TQQQ
2011-05-18,1.0635665896025763,TQQQ,1.0,RISK_ON,TQQQ
2011-05-19,1.0727190189533693,TQQQ,1.0,RISK_ON,TQQQ
2011-05-20,1.0490494736803535,TQQQ,1.0,RISK_ON,TQQQ
2011-05-23,1.0035373516577326,TQQQ,1.0,RISK_ON,TQQQ
2011-05-24,0.9846277291496446,TQQQ,1.0,RISK_ON,TQQQ
2011-05-25,0.9956075666921916,TQQQ,1.0,RISK_ON,TQQQ
2011-05-26,1.014275811279691,TQQQ,1.0,RISK_ON,TQQQ
2011-05-27,1.0294043593116255,TQQQ,1.0,RISK_ON,TQQQ
2011-05-31,1.078941132072706,TQQQ,1.0,RISK_ON,TQQQ
2011-06-01,1.0100051661030358,TQQQ,1.0,RISK_ON,TQQQ
2011-06-02,1.015861768272799,TQQQ,1.0,RISK_ON,TQQQ
2011-06-03,0.9697405590382984,TQQQ,1.0,RISK_ON,TQQQ
2011-06-06,0.946314370193417,TQQQ,1.0,RISK_ON,TQQQ
2011-06-07,0.940825770427174,TQQQ,1.0,RISK_ON,TQQQ
2011-06-08,0.9205715688465663,TQQQ,1.0,RISK_ON,TQQQ
2011-06-09,0.9245984912048008,TQQQ,1.0,RISK_ON,TQQQ
2011-06-10,0.8821389132131325,TQQQ,1.0,RISK_ON,TQQQ
2011-06-13,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-14,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-15,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-16,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-17,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-20,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-21,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-22,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-23,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-24,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-27,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-28,0.8821389132131325,CASH,0.0,CASH,TQQQ
2011-06-29,0.8931878812674213,TQQQ,1.0,RISK_ON,TQQQ
2011-06-30,0.9271248148494138,TQQQ,1.0,RISK_ON,TQQQ
2011-07-01,0.9700823174756734,TQQQ,1.0,RISK_ON,TQQQ
2011-07-05,0.9840621883625701,TQQQ,1.0,RISK_ON,TQQQ
2011-07-06,0.9945484458251953,TQQQ,1.0,RISK_ON,TQQQ
2011-07-07,1.0347999267108945,TQQQ,1.0,RISK_ON,TQQQ
2011-07-08,1.0262317607307554,TQQQ,1.0,RISK_ON,TQQQ
2011-07-11,0.9712101763944156,TQQQ,1.0,RISK_ON,TQQQ
2011-07-12,0.9475319783029679,TQQQ,1.0,RISK_ON,TQQQ
2011-07-13,0.9601612083401267,TQQQ,1.0,RISK_ON,TQQQ
2011-07-14,0.9271248148494139,TQQQ,1.0,RISK_ON,TQQQ
2011-07-15,0.9639950212845566,TQQQ,1.0,RISK_ON,TQQQ
2011-07-18,0.9480969234854286,TQQQ,1.0,RISK_ON,TQQQ
2011-07-19,1.0149555415638767,TQQQ,1.0,RISK_ON,TQQQ
2011-07-20,1.0007503155808242,TQQQ,1.0,RISK_ON,TQQQ
2011-07-21,1.0210448692011727,TQQQ,1.0,RISK_ON,TQQQ
2011-07-22,1.052726220375426,TQQQ,1.0,RISK_ON,TQQQ
2011-07-25,1.046526246636231,TQQQ,1.0,RISK_ON,TQQQ
2011-07-26,1.052276051902095,TQQQ,1.0,RISK_ON,TQQQ
2011-07-27,0.9724504420017448,TQQQ,1.0,RISK_ON,TQQQ
2011-07-28,0.9776373335313275,TQQQ,1.0,RISK_ON,TQQQ
2011-07-29,0.968166528298857,TQQQ,1.0,RISK_ON,TQQQ
2011-08-01,0.955086994358622,TQQQ,1.0,RISK_ON,TQQQ
2011-08-02,0.882589149401336,TQQQ,1.0,RISK_ON,TQQQ
2011-08-03,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-04,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-05,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-08,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-09,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-10,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-11,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-12,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-15,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-16,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-17,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-18,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-19,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-22,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-23,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-24,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-25,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-26,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-29,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-30,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-08-31,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-09-01,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-09-02,0.882589149401336,CASH,0.0,CASH,TQQQ
2011-09-06,0.8824478025549388,TQQQ,1.0,DEEP_DCA,TQQQ
2011-09-07,0.9491666550954504,TQQQ,1.0,DEEP_DCA,TQQQ
2011-09-08,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-09,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-12,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-13,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-14,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-15,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-16,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-19,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-20,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-21,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-22,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-23,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-26,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-27,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-28,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-29,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-09-30,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-03,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-04,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-05,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-06,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-07,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-10,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-11,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-12,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-13,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-14,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-17,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-18,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-19,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-20,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-21,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-24,0.9491666550954504,CASH,0.0,CASH,TQQQ
2011-10-25,0.8953535951354417,TQQQ,1.0,RISK_ON,TQQQ
2011-10-26,0.8953535951354417,CASH,0.0,CASH,TQQQ
2011-10-27,0.8953535951354417,CASH,0.0,CASH,TQQQ
2011-10-28,0.8983135197722137,TQQQ,1.0,RISK_ON,TQQQ
2011-10-31,0.8537976993172784,TQQQ,1.0,RISK_ON,TQQQ
2011-11-01,0.8537976993172784,CASH,0.0,CASH,TQQQ
2011-11-02,0.8537976993172784,CASH,0.0,CASH,TQQQ
2011-11-03,0.8537976993172784,CASH,0.0,CASH,TQQQ
2011-11-04,0.8537976993172784,CASH,0.0,CASH,TQQQ
2011-11-07,0.8537976993172784,CASH,0.0,CASH,TQQQ
2011-11-08,0.8537976993172784,CASH,0.0,CASH,TQQQ
2011-11-09,0.7654846489948192,TQQQ,1.0,RISK_ON,TQQQ
2011-11-10,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-11,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-14,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-15,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-16,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-17,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-18,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-21,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-22,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-23,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-25,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-28,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-29,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-11-30,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-01,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-02,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-05,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-06,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-07,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-08,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-09,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-12,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-13,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-14,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-15,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-16,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-19,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-20,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-21,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-22,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-23,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-27,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-28,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-29,0.7654846489948192,CASH,0.0,CASH,TQQQ
2011-12-30,0.7654846489948192,CASH,0.0,CASH,TQQQ
2012-01-03,0.7654846489948192,CASH,0.0,CASH,TQQQ
2012-01-04,0.7654846489948192,CASH,0.0,CASH,TQQQ
2012-01-05,0.7654846489948192,CASH,0.0,CASH,TQQQ
2012-01-06,0.7654846489948192,CASH,0.0,CASH,TQQQ
2012-01-09,0.7654846489948192,CASH,0.0,CASH,TQQQ
2012-01-10,0.7654846489948192,CASH,0.0,CASH,TQQQ
2012-01-11,0.7654846489948192,CASH,0.0,CASH,TQQQ
2012-01-12,0.7745663638885019,TQQQ,1.0,RISK_ON,TQQQ
2012-01-13,0.765683803889078,TQQQ,1.0,RISK_ON,TQQQ
2012-01-17,0.7862420068527268,TQQQ,1.0,RISK_ON,TQQQ
2012-01-18,0.817476002915744,TQQQ,1.0,RISK_ON,TQQQ
2012-01-19,0.833840206377337,TQQQ,1.0,RISK_ON,TQQQ
2012-01-20,0.8301481994706201,TQQQ,1.0,RISK_ON,TQQQ
2012-01-23,0.8300485321251034,TQQQ,1.0,RISK_ON,TQQQ
2012-01-24,0.8254579009377621,TQQQ,1.0,RISK_ON,TQQQ
2012-01-25,0.856992697005078,TQQQ,1.0,RISK_ON,TQQQ
2012-01-26,0.8479111619081702,TQQQ,1.0,RISK_ON,TQQQ
2012-01-27,0.856293407415487,TQQQ,1.0,RISK_ON,TQQQ
2012-01-30,0.857690068762404,TQQQ,1.0,RISK_ON,TQQQ
2012-01-31,0.8606846439795366,TQQQ,1.0,RISK_ON,TQQQ
2012-02-01,0.881838873251763,TQQQ,1.0,RISK_ON,TQQQ
2012-02-02,0.8909204682809292,TQQQ,1.0,RISK_ON,TQQQ
2012-02-03,0.9263464860814791,TQQQ,1.0,RISK_ON,TQQQ
2012-02-06,0.9254481015298877,TQQQ,1.0,RISK_ON,TQQQ
2012-02-07,0.9294389306763801,TQQQ,1.0,RISK_ON,TQQQ
2012-02-08,0.9449063677573553,TQQQ,1.0,RISK_ON,TQQQ
2012-02-09,0.9658633000353295,TQQQ,1.0,RISK_ON,TQQQ
2012-02-10,0.945205249929389,TQQQ,1.0,RISK_ON,TQQQ
2012-02-13,0.9706529662524132,TQQQ,1.0,RISK_ON,TQQQ
2012-02-14,0.9791348791052467,TQQQ,1.0,RISK_ON,TQQQ
2012-02-15,0.9572796222079393,TQQQ,1.0,RISK_ON,TQQQ
2012-02-16,0.9972964509926054,TQQQ,1.0,RISK_ON,TQQQ
2012-02-17,0.9888144182752553,TQQQ,1.0,RISK_ON,TQQQ
2012-02-21,0.9971966637825721,TQQQ,1.0,RISK_ON,TQQQ
2012-02-22,0.9840243325323637,TQQQ,1.0,RISK_ON,TQQQ
2012-02-23,1.0026840613505315,TQQQ,1.0,RISK_ON,TQQQ
